countyfips,num_drug_death_t,year_t,num_drug_death_t_1,num_drug_death_t_2,num_drug_death_t_3,log_num_drug_death_t_1,log_num_drug_death_t_2,log_num_drug_death_t_3,num_drug_crime_t_1,num_drug_crime_state_t_1,is_sup_all_drug_death_t_1,crime_grav_drug_t_1,fent_rt_t_1,num_drug_crime_t_2,num_drug_crime_state_t_2,is_sup_all_drug_death_t_2,crime_grav_drug_t_2,fent_rt_t_2,num_drug_crime_t_3,num_drug_crime_state_t_3,is_sup_all_drug_death_t_3,crime_grav_drug_t_3,fent_rt_t_3,num_primary_care_physicians,poor_fair_health,poor_physical_health_days,adult_smoking,adult_obesity,unemployment,uninsured_adults,high_school_graduation,gini,hmi,Population,is_ruca_1,is_ruca_2,is_ruca_3,is_ruca_4,is_ruca_5,is_ruca_7,is_ruca_8,is_ruca_9,lat,long,is_CT,is_DE,is_KY,is_MA,is_ME,is_NH,is_OH,is_RI,is_TN,is.stateborder,num_drug_death_t_3_x_num_drug_crime_t_3,num_drug_death_t_2_x_num_drug_crime_t_2,num_drug_death_t_1_x_num_drug_crime_t_1,num_drug_death_t_3_x_fent_rt_t_3,num_drug_death_t_2_x_fent_rt_t_2,num_drug_death_t_1_x_fent_rt_t_1,log_num_drug_death_t_3_x_num_drug_crime_t_3,log_num_drug_death_t_2_x_num_drug_crime_t_2,log_num_drug_death_t_1_x_num_drug_crime_t_1,log_num_drug_death_t_3_x_fent_rt_t_3,log_num_drug_death_t_2_x_fent_rt_t_2,log_num_drug_death_t_1_x_fent_rt_t_1
21035,10,2021,10,0,0,2.397895273,0,0,0.110333414,0.471512842,0,0.82073488,0.158622499,0.122745923,0.577657275,1,0.84158685,0.132846382,0.131020929,0.626644194,1,0.828195291,0.11295726,0.047955975,0.57239388,0.638241794,0.472875541,0.677672956,0.20785712,0.239152995,0.98085018,0.846919863,0.44539364,0.079670817,0,0,0,0,0,1,0,0,36.620978,-88.274086,0,0,1,0,0,0,0,0,0,1,0,0,1.103334138,0,0,1.586224987,0,0,0.264567971,0,0,0.38036014
21037,33,2021,56,40,54,4.043051268,3.713572067,4.007333185,0.388925284,0.471512842,0,1,0.158622499,0.367548185,0.577657275,0,1,0.132846382,0.455814916,0.626644194,0,1,0.11295726,0.139150943,0.434624197,0.560314152,0.410021725,0.622641509,0.14700838,0.148193105,0.97978596,0.758332548,0.809794932,0.196776419,1,0,0,0,0,0,0,0,38.946981,-84.379583,0,0,1,0,0,0,0,0,0,1,24.61400545,14.70192739,21.77981588,6.099692058,5.313855284,8.882859927,1.826602238,1.364916672,1.572444861,0.452657378,0.493334614,0.641318894
21039,0,2021,0,0,0,0,0,0,0.031031273,0.471512842,1,0.852492472,0.158622499,0.028962521,0.577657275,1,0.875233509,0.132846382,0.002758335,0.626644194,1,0.853361857,0.11295726,0.004716981,0.652229811,0.695453159,0.483988642,0.559748428,0.360115528,0.271861642,0.96165082,0.975360999,0.464407559,0.005663833,0,0,0,0,0,0,0,1,36.857726,-88.975757,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21041,0,2021,0,0,0,0,0,0,0.097231321,0.471512842,1,0.927106468,0.158622499,0.092404234,0.577657275,1,0.948297473,0.132846382,0.070337551,0.626644194,1,0.96130561,0.11295726,0.009433962,0.69865672,0.710068871,0.582088289,0.661949686,0.238007126,0.281411334,1,0.863673965,0.55499043,0.018480773,0,0,0,0,0,0,0,0,38.668284,-85.124083,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21043,24,2021,21,0,11,3.091042453,0,2.48490665,0.046891701,0.471512842,0,0.853019757,0.158622499,0.035168776,0.577657275,1,0.866303926,0.132846382,0.035168776,0.626644194,0,0.864841085,0.11295726,0.014150943,0.747538163,0.724652415,0.580409507,0.990566038,0.715890235,0.238854472,1,0.949957591,0.356899857,0.053073963,0,0,0,0,0,0,0,0,38.309555,-83.048821,0,0,1,0,0,0,0,0,0,0,0.386856532,0,0.984725718,1.242529864,0,3.331072472,0.087391124,0,0.144944238,0.280688247,0,0.490308878
21045,0,2021,0,0,0,0,0,0,0.051029204,0.471512842,1,0.911502782,0.158622499,0.069647967,0.577657275,1,0.927569126,0.132846382,0.045512533,0.626644194,1,0.936112039,0.11295726,0.002358491,0.815323611,0.791916099,0.680586055,0.875786164,0.242699123,0.33691309,0.975425364,0.720216966,0.248010143,0.029964034,0,0,0,0,0,0,0,1,37.321962,-84.92822,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21047,26,2021,23,10,0,3.17805383,2.397895273,0,0.36134193,0.471512842,0,0.828370171,0.158622499,0.404785712,0.577657275,0,0.843614785,0.132846382,0.397889873,0.626644194,1,0.840570604,0.11295726,0.100628931,0.680960325,0.689615085,0.571050305,0.812893082,0.350476851,0.239256207,0.917589866,0.792469031,0.437384397,0.148630615,0,1,0,0,0,0,0,0,36.893388,-87.493554,0,0,1,0,0,0,0,0,0,1,0,4.047857118,8.310864393,0,1.328463821,3.64831747,0,0.970633745,1.148364105,0,0.318551712,0.50411084
21049,22,2021,36,15,20,3.610917913,2.772588722,3.044522438,0.189635555,0.471512842,0,0.997357266,0.158622499,0.274454367,0.577657275,0,1,0.132846382,0.167568872,0.626644194,0,1,0.11295726,0.045597484,0.548312604,0.587345597,0.439659813,0.761006289,0.228844069,0.180765145,0.988302396,0.704091142,0.632093861,0.073604012,0,1,0,0,0,0,0,0,37.970133,-84.144974,0,0,1,0,0,0,0,0,0,0,3.351377444,4.116815502,6.826879978,2.259145207,1.992695732,5.710409953,0.510167191,0.760949082,0.684758422,0.343900914,0.368328381,0.572772822
21051,17,2021,0,0,0,0,0,0,0.035168776,0.471512842,1,0.864695273,0.158622499,0.05930421,0.577657275,1,0.874064337,0.132846382,0.033789608,0.626644194,1,0.869767011,0.11295726,0.018081761,0.952379026,0.878266574,0.831322181,0.955974843,0.597035726,0.328106996,0.780297962,0.883360035,0.125936675,0.038227106,0,0,0,0,0,1,0,0,37.164466,-83.710763,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21053,0,2021,0,0,0,0,0,0,0.013791677,0.471512842,1,0.838638271,0.158622499,0.011033341,0.577657275,1,0.847953486,0.132846382,0.020687515,0.626644194,1,0.831682964,0.11295726,0.009433962,0.726032017,0.734803591,0.624472257,0.841194969,0.414786125,0.320703732,0.975425364,1,0.237551846,0.017359335,0,0,0,0,0,0,0,1,36.729124,-85.153499,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21055,0,2021,0,0,0,0,0,0,0.013102093,0.471512842,1,0.828180709,0.158622499,0.036547943,0.577657275,1,0.850937575,0.132846382,0.034479192,0.626644194,1,0.84256668,0.11295726,0.009433962,0.654639392,0.680974637,0.524869933,0.671383648,0.291329035,0.23152251,0.801798121,0.642100964,0.446537818,0.014515588,0,0,0,0,0,1,0,0,37.358149,-88.10501,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21057,0,2021,0,0,0,0,0,0,0.039306279,0.471512842,1,0.844803976,0.158622499,0.025514602,0.577657275,1,0.858109997,0.132846382,0.013102093,0.626644194,1,0.860986898,0.11295726,0.007861635,0.712824236,0.70388968,0.521266476,0.838050314,0.284243098,0.266392074,0.975425364,0.79309731,0.264305033,0.00965985,0,0,0,0,0,0,0,1,36.784227,-85.393499,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21059,21,2021,21,10,14,3.091042453,2.397895273,2.708050201,0.578560839,0.471512842,0,0.823268638,0.158622499,0.789573492,0.577657275,0,0.854109056,0.132846382,0.777160983,0.626644194,0,0.865966789,0.11295726,0.129716981,0.574869205,0.628974672,0.46429351,0.658805031,0.208491154,0.177695195,0.942671176,0.772573535,0.600461849,0.213868302,0,0,1,0,0,0,0,0,37.731671,-87.087139,0,0,1,0,0,0,0,0,0,1,10.88025377,7.895734924,12.14977761,1.581401645,1.328463821,3.331072472,2.104590957,1.893314545,1.788356114,0.305893932,0.318551712,0.490308878
21061,0,2021,0,0,0,0,0,0,0.031031273,0.471512842,1,0.914030271,0.158622499,0.022756267,0.577657275,1,0.92904322,0.132846382,0.024825018,0.626644194,1,0.931634096,0.11295726,0.002358491,0.685930996,0.698607636,0.511261136,0.721698113,0.351914337,0.282650432,0.942036043,0.499272244,0.446724229,0.021751154,0,0,1,0,0,0,0,0,37.227856,-86.217778,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21063,0,2021,0,0,0,0,0,0,0,0.471512842,1,0.86212413,0.158622499,0,0.577657275,1,0.869948581,0.132846382,0,0.626644194,1,0.864892077,0.11295726,0.002358491,0.94534202,0.853123163,0.740087728,0.86163522,0.760012741,0.229054561,0.975425364,0.5905821,0.251609803,0.011524849,0,0,0,0,0,0,0,1,38.116425,-83.097541,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21065,22,2021,13,11,0,2.63905733,2.48490665,0,0.034479192,0.471512842,0,0.947321631,0.158622499,0.024825018,0.577657275,0,0.958849127,0.132846382,0.031031273,0.626644194,1,0.959000344,0.11295726,0.010220126,0.793140632,0.785361742,0.670032376,0.981132075,0.343908536,0.27715491,0.969199533,0.751840333,0.288159208,0.025876954,0,0,0,0,0,0,0,0,37.69246,-83.963927,0,0,1,0,0,0,0,0,0,0,0,0.273075199,0.448229494,0,1.461310203,2.062092483,0,0.061687853,0.090992564,0,0.330110858,0.418613868
21067,167,2021,154,103,124,5.043425117,4.644390899,4.828313737,1,0.471512842,0,0.97094858,0.158622499,1,0.577657275,0,0.985415742,0.132846382,1,0.626644194,0,0.986306513,0.11295726,0.933176101,0.509169611,0.558905133,0.414754023,0.449685535,0.133019781,0.278629585,0.852355856,0.933412915,0.700384553,0.692181448,0,1,0,0,0,0,0,0,38.040157,-84.458443,0,0,1,0,0,0,0,0,0,0,124,103,154,14.00670028,13.68317736,24.4278648,4.828313737,4.644390899,5.043425117,0.545393092,0.616990528,0.800000694
21069,0,2021,0,0,0,0,0,0,0.024135434,0.471512842,1,0.897851892,0.158622499,0.042754198,0.577657275,1,0.904714358,0.132846382,0.048270869,0.626644194,1,0.908602435,0.11295726,0.017295597,0.673601169,0.707176103,0.569001043,0.751572327,0.350550446,0.310924603,0.975434153,0.734667379,0.421738732,0.026739543,0,0,0,0,0,1,0,0,38.368431,-83.706152,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21071,33,2021,16,13,13,2.833213344,2.63905733,2.63905733,0.112402165,0.471512842,0,0.814635306,0.158622499,0.079991725,0.577657275,0,0.831985877,0.132846382,0.125504258,0.626644194,0,0.820816337,0.11295726,0.051100629,0.864859269,0.847282242,0.688463453,0.98427673,0.610206309,0.26274411,0.974773732,0.966638394,0.247720885,0.071763392,0,0,0,0,0,1,0,0,37.558283,-82.740337,0,0,1,0,0,0,0,0,0,0,1.631555356,1.039892425,1.798434645,1.468444384,1.727002967,2.537959979,0.331212932,0.211102748,0.318459315,0.298100686,0.350589218,0.44941138
21073,35,2021,22,18,17,3.135494216,2.944438979,2.890371758,0.253077268,0.471512842,0,0.97246102,0.158622499,0.231010585,0.577657275,0,0.992583901,0.132846382,0.24618143,0.626644194,0,1,0.11295726,0.043238994,0.529584394,0.589261876,0.432338334,0.79245283,0.178224706,0.213453797,0.806631407,0.387648038,0.68372327,0.105116834,0,0,0,1,0,0,0,0,38.234919,-84.868786,0,0,1,0,0,0,0,0,0,0,4.185084302,4.158190532,5.567699893,1.920273426,2.391234878,3.489694971,0.711555851,0.680196571,0.79352231,0.326488475,0.391158066,0.497359927
21075,0,2021,0,0,0,0,0,0,0.027583353,0.471512842,1,0.736241388,0.158622499,0.057235458,0.577657275,1,0.752237517,0.132846382,0.048270869,0.626644194,1,0.732850485,0.11295726,0.004716981,0.848077599,0.775600984,0.640295631,0.858490566,0.425205039,0.218942209,0.818325578,0.77508665,0.241415052,0.008401459,0,0,0,0,0,0,0,1,36.55262,-89.187723,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21077,12,2021,0,0,0,0,0,0,0.097920905,0.471512842,1,0.968740523,0.158622499,0.095162569,0.577657275,1,0.980270374,0.132846382,0.019997931,0.626644194,1,0.988681798,0.11295726,0.008647799,0.554966981,0.612907186,0.504952245,0.808176101,0.228205538,0.276542862,0.95795587,0.283982031,0.606722686,0.014452489,1,0,0,0,0,0,0,0,38.760184,-84.862114,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21079,13,2021,15,0,0,2.772588722,0,0,0.084818812,0.471512842,0,0.981842982,0.158622499,0.055856291,0.577657275,1,0.995221484,0.132846382,0.066889632,0.626644194,1,1,0.11295726,0.011792453,0.587092208,0.634290082,0.480162748,0.827044025,0.243078456,0.277325371,0.914062826,0.553513649,0.593403945,0.033428731,0,0,0,0,0,0,0,0,37.630162,-84.545856,0,0,1,0,0,0,0,0,0,0,0,0,1.272282178,0,0,2.37933748,0,0,0.235167681,0,0,0.439794951
21081,18,2021,17,17,11,2.890371758,2.890371758,2.48490665,0.039995862,0.471512842,0,0.976444014,0.158622499,0.062062545,0.577657275,0,0.987055509,0.132846382,0.064820881,0.626644194,0,0.990463691,0.11295726,0.028301887,0.686308426,0.686500478,0.581043352,0.836477987,0.247655866,0.214210014,0.859627974,0.486078388,0.641857939,0.04965659,1,0,0,0,0,0,0,0,38.64921,-84.625946,0,0,1,0,0,0,0,0,0,0,0.713029687,1.055063269,0.679929662,1.242529864,2.258388496,2.696582478,0.161073837,0.179383828,0.115602911,0.280688247,0.383975431,0.45847799
21083,0,2021,0,0,0,0,0,0,0.144123022,0.471512842,1,0.838451655,0.158622499,0.19239389,0.577657275,1,0.857463866,0.132846382,0.205495983,0.626644194,1,0.835876838,0.11295726,0.032232704,0.678301669,0.704402764,0.526322293,0.770440252,0.336324178,0.281010851,0.962644046,0.855715767,0.473760247,0.075343531,0,0,0,0,0,1,0,0,36.723344,-88.649897,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21085,10,2021,0,0,0,0,0,0,0.084129228,0.471512842,1,0.893899312,0.158622499,0.070337551,0.577657275,1,0.914393881,0.132846382,0.063441713,0.626644194,1,0.924490537,0.11295726,0.037735849,0.698013217,0.709440367,0.591619595,0.937106918,0.351439607,0.266843188,0.828136297,0.702625158,0.393732092,0.052274473,0,0,0,0,0,0,0,0,37.458577,-86.344011,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21087,0,2021,0,0,0,0,0,0,0.011722925,0.471512842,1,0.90522413,0.158622499,0.012412509,0.577657275,1,0.922412494,0.132846382,0.019997931,0.626644194,1,0.928327457,0.11295726,0.001572327,0.578123043,0.64990878,0.505216387,0.875786164,0.221854885,0.294550486,0.958256414,0.960282307,0.3304295,0.01911678,0,0,0,0,0,0,1,0,37.269637,-85.561403,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21089,27,2021,23,27,17,3.17805383,3.33220451,2.890371758,0.061372961,0.471512842,0,0.82725275,0.158622499,0.051029204,0.577657275,0,0.842720596,0.132846382,0.053097955,0.626644194,0,0.842866529,0.11295726,0.052672956,0.598075205,0.632514209,0.43872738,1,0.525694467,0.178688814,0.977775241,0.716656719,0.590202818,0.070919446,0,1,0,0,0,0,0,0,38.563596,-82.933833,0,0,1,0,0,0,0,0,0,0,0.902665242,1.377788505,1.411578113,1.920273426,3.586852317,3.64831747,0.153472831,0.170039743,0.195046575,0.326488475,0.442671314,0.50411084
21091,0,2021,0,0,0,0,0,0,0.003447919,0.471512842,1,0.898824727,0.158622499,0.003447919,0.577657275,1,0.928820082,0.132846382,0.013102093,0.626644194,1,0.935473624,0.11295726,0,0.572454694,0.624557701,0.481453824,0.833333333,0.264517938,0.127152722,0.953286452,0.174870941,0.700076011,0.014267495,0,0,1,0,0,0,0,0,37.843389,-86.792773,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21093,46,2021,35,22,19,3.583518938,3.135494216,2.995732274,0.562010826,0.471512842,0,0.899515327,0.158622499,0.576492087,0.577657275,0,0.932885272,0.132846382,0.653035893,0.626644194,0,0.955278057,0.11295726,0.149371069,0.580279775,0.574460084,0.465641929,0.852201258,0.215408726,0.166790884,0.9328973,0.625346862,0.648909416,0.233966698,0,0,1,0,0,0,0,0,37.695836,-85.963183,0,0,1,0,0,0,0,0,0,1,12.40768196,12.68282591,19.67037893,2.146187946,2.922620406,5.551787454,1.9563207,1.807587604,2.01397644,0.33838971,0.416539063,0.568426728
21095,18,2021,15,10,0,2.772588722,2.397895273,0,0.038616695,0.471512842,0,0.783165628,0.158622499,0.101368824,0.577657275,0,0.792353297,0.132846382,0.104127159,0.626644194,1,0.788549075,0.11295726,0.021226415,0.899972841,0.867394119,0.775665793,0.783018868,0.716524582,0.288554653,0.937626724,0.920637912,0.158905703,0.051383202,0,0,0,0,0,1,0,0,36.859223,-83.221497,0,0,1,0,0,0,0,0,0,1,0,1.013688239,0.579250422,0,1.328463821,2.37933748,0,0.243071824,0.107068213,0,0.318551712,0.439794951
21097,17,2021,0,0,0,0,0,0,0.071716719,0.471512842,1,0.956781403,0.158622499,0.075854222,0.577657275,1,0.971242422,0.132846382,0.079302141,0.626644194,1,0.977266079,0.11295726,0.020440252,0.587430328,0.639309969,0.478713288,0.820754717,0.222003885,0.222115492,0.893901236,0.580320213,0.601162497,0.036038009,0,0,0,0,0,0,0,0,38.443489,-84.332796,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21099,0,2021,0,0,0,0,0,0,0.019997931,0.471512842,1,0.910694398,0.158622499,0.025514602,0.577657275,1,0.925923143,0.132846382,0.013102093,0.626644194,1,0.936129075,0.11295726,0.017295597,0.746498707,0.737662606,0.600173769,0.794025157,0.211087766,0.300984398,0.964783255,0.758751401,0.358481136,0.036303311,0,0,0,0,0,0,1,0,37.313856,-85.881995,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21101,0,2021,0,0,0,0,0,0,0.102747992,0.471512842,1,0.830104957,0.158622499,0.254456436,0.577657275,1,0.851531053,0.132846382,0.262731442,0.626644194,1,0.849269908,0.11295726,0.057389937,0.676950982,0.686308831,0.522372358,0.836477987,0.219241474,0.196373954,0.957746013,0.713305898,0.600796103,0.092652674,0,1,0,0,0,0,0,0,37.792542,-87.572577,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21103,0,2021,14,0,0,2.708050201,0,0,0.029652105,0.471512842,0,0.954256702,0.158622499,0.021377099,0.577657275,1,0.979421867,0.132846382,0.025514602,0.626644194,1,0.996513498,0.11295726,0.018081761,0.558080279,0.615009961,0.501683702,0.641509434,0.183720631,0.24838781,0.95680922,0.540738646,0.596425088,0.030097402,1,0,0,0,0,0,0,0,38.451561,-85.120079,0,0,1,0,0,0,0,0,0,0,0,0,0.415129469,0,0,2.220714982,0,0,0.080299389,0,0,0.429557689
21105,0,2021,0,0,0,0,0,0,0.010343758,0.471512842,1,0.823548491,0.158622499,0.004137503,0.577657275,1,0.848798856,0.132846382,0.006206255,0.626644194,1,0.828200304,0.11295726,0.002358491,0.725227852,0.739160908,0.55673525,0.715408805,0.385136161,0.239312699,0.978003158,0.956512634,0.498675036,0.004905213,0,0,0,0,0,0,0,1,36.675916,-88.97202,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21107,0,2021,0,0,0,0,0,0,0.226183498,0.471512842,1,0.851384107,0.158622499,0.253766852,0.577657275,1,0.872549561,0.132846382,0.337206496,0.626644194,1,0.86507334,0.11295726,0.126572327,0.62648523,0.655887357,0.441148942,0.797169811,0.268174876,0.219280271,0.880880452,0.649221458,0.490562945,0.091846013,0,0,0,0,1,0,0,0,37.31107,-87.542196,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21109,0,2021,0,0,0,0,0,0,0.015170844,0.471512842,1,0.905205146,0.158622499,0.028962521,0.577657275,1,0.913654263,0.132846382,0.011722925,0.626644194,1,0.910184773,0.11295726,0.005503145,0.838423633,0.833921409,0.76401621,0.971698113,0.522265885,0.268090738,0.868524557,0.72335836,0.260660377,0.024226347,0,0,0,0,0,0,0,1,37.40332,-84.020686,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21111,585,2021,529,329,284,6.272877007,5.799092654,5.65248918,1,0.471512842,0,0.896544007,0.158622499,1,0.577657275,0,0.89368924,0.132846382,1,0.626644194,0,0.893367425,0.11295726,1,0.565548944,0.531429769,0.428858669,0.674528302,0.208652331,0.221170508,0.812455088,0.823882973,0.715798811,1,1,0,0,0,0,0,0,0,38.189533,-85.657624,0,0,1,0,0,0,0,0,0,1,284,329,529,32.07986193,43.70645971,83.91130181,5.65248918,5.799092654,6.272877007,0.638489692,0.770388479,0.995019425
21113,23,2021,35,22,18,3.583518938,3.135494216,2.944438979,0.293762714,0.471512842,0,1,0.158622499,0.368927352,0.577657275,0,1,0.132846382,0.313760645,0.626644194,0,1,0.11295726,0.089622642,0.581572531,0.632116766,0.460675235,0.699685535,0.15924644,0.260670526,0.924459334,0.957078085,0.797009711,0.11169058,0,1,0,0,0,0,0,0,37.873291,-84.58396,0,0,1,0,0,0,0,0,0,0,5.647691618,8.116401752,10.281695,2.033230686,2.922620406,5.551787454,0.923849075,1.156769579,1.05270425,0.33259576,0.416539063,0.568426728
21115,0,2021,0,0,0,0,0,0,0.045512533,0.471512842,1,0.830309564,0.158622499,0.074475054,0.577657275,1,0.834372946,0.132846382,0.066200048,0.626644194,1,0.83206175,0.11295726,0.04009434,0.812207413,0.767529063,0.616648202,1,0.579155095,0.245801177,0.977385008,0.95784249,0.292105978,0.043202589,0,0,0,0,0,1,0,0,37.84926,-82.830639,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21117,103,2021,96,87,96,4.574710979,4.477336814,4.574710979,1,0.471512842,0,1,0.158622499,1,0.577657275,0,1,0.132846382,1,0.626644194,0,1,0.11295726,0.322327044,0.451305467,0.521396777,0.453206216,0.660377358,0.166907768,0.188972807,0.916409312,0.649012032,0.859778782,0.354696896,1,0,0,0,0,0,0,0,38.930477,-84.533492,0,0,1,0,0,0,0,0,0,1,96,87,96,10.84389699,11.55763524,15.22775987,4.574710979,4.477336814,4.574710979,0.516746819,0.594797997,0.725652086
21119,16,2021,19,0,0,2.995732274,0,0,0.001379168,0.471512842,0,0.831529954,0.158622499,0.005516671,0.577657275,1,0.838625215,0.132846382,0,0.626644194,1,0.834210316,0.11295726,0.01336478,0.933599192,0.835796626,0.64720348,1,0.641236575,0.277341171,0.975425364,0.759379679,0.208902409,0.027333245,0,0,0,0,0,0,0,1,37.354703,-82.949138,0,0,1,0,0,0,0,0,0,0,0,0,0.026204186,0,0,3.013827475,0,0,0.004131617,0,0,0.475190539
21121,18,2021,12,0,0,2.564949357,0,0,0.111022998,0.471512842,0,0.87667074,0.158622499,0.135848016,0.577657275,1,0.887344835,0.132846382,0.145502189,0.626644194,1,0.892568682,0.11295726,0.017295597,0.923778263,0.868683134,0.818427784,1,0.486904377,0.281091271,0.936880921,1,0.182226358,0.062487154,0,0,0,0,0,1,0,0,36.887476,-83.85563,0,0,1,0,0,0,0,0,0,0,0,0,1.332275971,0,0,1.903469984,0,0,0.284768366,0,0,0.406858676
21123,0,2021,0,0,0,0,0,0,0.01792918,0.471512842,1,0.937632877,0.158622499,0.033100024,0.577657275,1,0.956929709,0.132846382,0.040685446,0.626644194,1,0.97300737,0.11295726,0.002358491,0.646215948,0.661230985,0.518077139,0.86163522,0.234024867,0.253045915,1,0.508487,0.518273899,0.026395368,0,0,1,0,0,0,0,0,37.545518,-85.697209,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21125,18,2021,23,0,14,3.17805383,0,2.708050201,0.2516981,0.471512842,0,0.864487786,0.158622499,0.207564735,0.577657275,1,0.882523587,0.132846382,0.149639692,0.626644194,0,0.881688261,0.11295726,0.060534591,0.679280956,0.683420115,0.537606182,1,0.34068732,0.269444543,0.883178427,0.835191992,0.453852841,0.126481508,0,0,0,0,1,0,0,0,37.113268,-84.119395,0,0,1,0,0,0,0,0,0,0,2.094955694,0,5.789056305,1.581401645,0,3.64831747,0.405231799,0,0.799910111,0.305893932,0,0.50411084
21127,15,2021,0,0,0,0,0,0,0.063441713,0.471512842,1,0.829026045,0.158622499,0.057235458,0.577657275,1,0.845719169,0.132846382,0.04137503,0.626644194,1,0.843525855,0.11295726,0.014150943,0.793786421,0.751950711,0.554806024,0.998427673,0.638925762,0.246552341,0.92373696,0.93822972,0.304299826,0.028681264,0,0,0,0,0,0,0,0,38.074459,-82.738305,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21129,0,2021,0,0,0,0,0,0,0.002758335,0.471512842,1,0.886118507,0.158622499,0.003447919,0.577657275,1,0.893829072,0.132846382,0.007585422,0.626644194,1,0.890315609,0.11295726,0.004716981,0.889477848,0.848775397,0.765939012,0.960691824,0.55788682,0.223642839,0.981986239,1,0.160756957,0.011027946,0,0,0,0,0,0,0,1,37.605383,-83.718497,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21131,0,2021,0,0,0,0,0,0,0.022756267,0.471512842,1,0.8424964,0.158622499,0.018618764,0.577657275,1,0.863071749,0.132846382,0,0.626644194,1,0.856019404,0.11295726,0.004716981,0.841192263,0.815304143,0.700528258,1,0.743453337,0.275014142,1,0.679797694,0.241858582,0.016730499,0,0,0,0,0,0,0,1,37.087846,-83.388616,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21133,17,2021,0,0,0,0,0,0,0.02344585,0.471512842,1,0.776393061,0.158622499,0.019308347,0.577657275,1,0.792648262,0.132846382,0.006895838,0.626644194,1,0.784109222,0.11295726,0.034591195,0.823097208,0.776697894,0.645277746,0.992138365,0.67282122,0.246227153,0.970481336,0.986460591,0.227678493,0.041832341,0,0,0,0,0,0,0,1,37.118503,-82.861175,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21135,12,2021,0,0,0,0,0,0,0.010343758,0.471512842,1,0.848944814,0.158622499,0.037927111,0.577657275,1,0.856935803,0.132846382,0.044133366,0.626644194,1,0.858962103,0.11295726,0.007075472,0.766286147,0.785924663,0.656423752,1,0.636694975,0.272059644,1,0.996513052,0.301175835,0.023999048,0,0,0,0,0,0,1,0,38.532051,-83.373303,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21137,14,2021,15,0,0,2.772588722,0,0,0.071027135,0.471512842,0,0.939847068,0.158622499,0.044133366,0.577657275,1,0.95451056,0.132846382,0.065510464,0.626644194,1,0.960952377,0.11295726,0.019654088,0.73277833,0.735807403,0.572729473,0.825471698,0.32836241,0.298011771,0.976983256,0.569848899,0.408580689,0.048281324,0,0,0,0,0,1,0,0,37.457257,-84.658074,0,0,1,0,0,0,0,0,0,0,0,0,1.065407027,0,0,2.37933748,0,0,0.196929034,0,0,0.439794951
